State,civ-non-instit-pop,civ-lab-force-num,Civilian labor force Percent of population,civ-lab-force-emp-num,Civilian labor force Employment Percent of population,civ-lab-force-unemp-num,civ-lab-force-unemp-rate,year,Gender,Race,Age
Louisiana,46.0,38.0,82.9,36.0,78.7,2,5.0,2003,Total,Hispanic,Total
Louisiana,850.0,629.0,74.0,613.0,72.1,16,2.6,2003,Total,Total,Total
Louisiana,882.0,486.0,55.2,470.0,53.3,16,3.4,2003,Total,Total,Total
Louisiana,291.0,187.0,64.1,172.0,59.1,15,7.8,2003,Women,Total,Total
Louisiana,278.0,94.0,33.9,73.0,26.2,21,22.7,2003,Total,Total,16-19
Louisiana,362.0,257.0,70.8,230.0,63.5,27,10.4,2003,Total,Total,20-24
Louisiana,558.0,444.0,79.6,412.0,73.9,32,7.3,2003,Total,Total,25-34
Louisiana,618.0,490.0,79.3,468.0,75.7,22,4.4,2003,Total,Total,35-44
Louisiana,600.0,460.0,76.6,438.0,73.0,22,4.8,2003,Total,Total,45-54
Louisiana,412.0,227.0,55.0,220.0,53.3,7,3.0,2003,Total,Total,55-64
Louisiana,519.0,65.0,12.5,62.0,12.0,3,4.5,2003,Total,Total,Total
Louisiana,150.0,51.0,34.1,39.0,26.1,12,23.5,2003,Men,Total,16-19
Louisiana,178.0,135.0,75.6,119.0,66.8,16,11.6,2003,Men,Total,20-24
Louisiana,258.0,232.0,90.0,215.0,83.4,17,7.2,2003,Men,Total,25-34
Louisiana,285.0,248.0,87.1,235.0,82.5,13,5.3,2003,Men,Total,35-44
Louisiana,282.0,236.0,83.8,226.0,80.0,10,4.4,2003,Men,Total,45-54
Louisiana,202.0,125.0,61.7,120.0,59.6,4,3.5,2003,Men,Total,55-64
Louisiana,216.0,35.0,16.3,33.0,15.4,2,5.0,2003,Men,Total,Total
Louisiana,128.0,43.0,33.7,34.0,26.4,9,21.6,2003,Women,Total,16-19
Louisiana,184.0,122.0,66.2,111.0,60.3,11,9.0,2003,Women,Total,20-24
Louisiana,300.0,212.0,70.8,197.0,65.6,15,7.3,2003,Women,Total,25-34
Louisiana,334.0,242.0,72.6,234.0,70.0,9,3.5,2003,Women,Total,35-44
Louisiana,318.0,224.0,70.3,213.0,66.7,11,5.1,2003,Women,Total,45-54
Louisiana,211.0,102.0,48.5,100.0,47.3,2,2.4,2003,Women,Total,55-64
Louisiana,176.0,68.0,38.6,57.0,32.6,11,15.7,2003,Total,White,16-19
Louisiana,224.0,164.0,73.4,153.0,68.2,12,7.1,2003,Total,White,20-24
Louisiana,363.0,293.0,80.5,280.0,77.0,13,4.4,2003,Total,White,25-34
Louisiana,405.0,329.0,81.3,317.0,78.3,12,3.7,2003,Total,White,35-44
Louisiana,418.0,318.0,76.1,306.0,73.1,12,3.9,2003,Total,White,45-54
Louisiana,289.0,167.0,57.9,162.0,56.1,5,3.1,2003,Total,White,55-64
Louisiana,406.0,52.0,12.9,50.0,12.4,2,3.4,2003,Total,White,Total
Louisiana,131.0,87.0,66.5,73.0,55.6,14,16.4,2003,Total,Black,20-24
Louisiana,177.0,137.0,77.8,118.0,66.9,19,13.9,2003,Total,Black,25-34
Louisiana,207.0,157.0,75.5,147.0,70.9,10,6.2,2003,Total,Black,35-44
Louisiana,173.0,134.0,77.4,125.0,72.0,9,7.0,2003,Total,Black,45-54
Louisiana,115.0,55.0,48.0,54.0,46.8,1,2.5,2003,Total,Black,55-64
Maine,1039.0,693.0,66.7,658.0,63.3,35,5.1,2003,Total,Total,Total
Maine,500.0,360.0,72.0,338.0,67.7,21,5.9,2003,Men,Total,Total
Maine,540.0,334.0,61.8,320.0,59.2,14,4.1,2003,Women,Total,Total
Maine,1008.0,672.0,66.7,639.0,63.4,33,4.9,2003,Total,White,Total
Maine,483.0,348.0,72.1,328.0,67.9,20,5.8,2003,Total,White,Total
Maine,525.0,324.0,61.7,311.0,59.2,13,4.0,2003,Total,White,Total
Maine,285.0,208.0,72.8,200.0,70.1,8,3.7,2003,Total,Total,Total
Maine,282.0,181.0,64.4,176.0,62.6,5,2.8,2003,Total,Total,Total
Maine,50.0,34.0,67.5,32.0,64.2,2,4.9,2003,Women,Total,Total
Maine,76.0,41.0,53.8,35.0,46.1,6,14.3,2003,Total,Total,16-19
Maine,83.0,68.0,82.0,62.0,75.2,6,8.3,2003,Total,Total,20-24
Maine,150.0,126.0,83.9,119.0,79.7,6,5.1,2003,Total,Total,25-34
Maine,201.0,173.0,86.4,166.0,82.7,7,4.3,2003,Total,Total,35-44
Maine,201.0,170.0,84.5,164.0,81.5,6,3.5,2003,Total,Total,45-54
Maine,143.0,90.0,62.9,86.0,60.6,3,3.6,2003,Total,Total,55-64
Maine,186.0,25.0,13.6,25.0,13.3,1,2.4,2003,Total,Total,Total
Maine,38.0,21.0,55.0,18.0,46.8,3,14.9,2003,Men,Total,16-19
Maine,41.0,35.0,84.8,32.0,77.3,3,8.9,2003,Men,Total,20-24
Maine,71.0,64.0,90.5,60.0,84.8,4,6.4,2003,Men,Total,25-34
Maine,100.0,92.0,91.5,87.0,86.5,5,5.4,2003,Men,Total,35-44
Maine,102.0,89.0,87.5,86.0,83.8,4,4.2,2003,Men,Total,45-54
Maine,70.0,44.0,63.3,42.0,60.5,2,4.4,2003,Men,Total,55-64
Maine,77.0,14.0,18.5,14.0,18.0,( 3 ),2.7,2003,Men,Total,Total
Maine,38.0,20.0,52.6,17.0,45.4,3,13.7,2003,Women,Total,16-19
Maine,42.0,33.0,79.2,31.0,73.1,3,7.7,2003,Women,Total,20-24
Maine,79.0,61.0,78.0,59.0,75.1,2,3.7,2003,Women,Total,25-34
Maine,100.0,82.0,81.4,79.0,78.9,2,3.0,2003,Women,Total,35-44
Maine,99.0,81.0,81.4,79.0,79.2,2,2.7,2003,Women,Total,45-54
Maine,73.0,46.0,62.5,44.0,60.7,1,2.9,2003,Women,Total,55-64
Maine,109.0,11.0,10.1,11.0,9.9,( 3 ),1.9,2003,Women,Total,Total
Maine,72.0,39.0,54.0,34.0,46.3,6,14.2,2003,Total,White,16-19
Maine,80.0,66.0,82.0,61.0,75.6,5,7.8,2003,Total,White,20-24
Maine,145.0,121.0,83.9,115.0,79.6,6,5.1,2003,Total,White,25-34
Maine,194.0,168.0,86.4,161.0,82.8,7,4.2,2003,Total,White,35-44
Maine,194.0,165.0,85.0,159.0,82.2,5,3.3,2003,Total,White,45-54
Maine,139.0,88.0,63.1,85.0,60.8,3,3.5,2003,Total,White,55-64
Maine,183.0,25.0,13.7,25.0,13.4,1,2.4,2003,Total,White,Total
Maryland,4181.0,2904.0,69.5,2773.0,66.3,131,4.5,2003,Total,Total,Total
Maryland,1965.0,1490.0,75.9,1423.0,72.4,67,4.5,2003,Men,Total,Total
Maryland,2216.0,1414.0,63.8,1350.0,60.9,63,4.5,2003,Women,Total,Total
Maryland,2791.0,1906.0,68.3,1837.0,65.8,69,3.6,2003,Total,White,Total
Maryland,1355.0,1033.0,76.3,996.0,73.5,38,3.6,2003,Total,White,Total
Maryland,1436.0,872.0,60.7,841.0,58.6,31,3.6,2003,Total,White,Total
Maryland,1108.0,788.0,71.2,736.0,66.4,53,6.7,2003,Total,Black,Total
Maryland,488.0,358.0,73.4,332.0,68.2,25,7.1,2003,Total,Black,Total
Maryland,620.0,431.0,69.4,403.0,65.0,27,6.3,2003,Total,Black,Total
Maryland,214.0,160.0,74.9,154.0,71.9,6,4.0,2003,Total,Asian,Total
Maryland,94.0,78.0,82.9,75.0,79.3,3,4.4,2003,Total,Asian,Total
Maryland,120.0,82.0,68.6,79.0,66.1,3,3.7,2003,Total,Asian,Total
Maryland,252.0,204.0,80.9,193.0,76.4,11,5.6,2003,Total,Hispanic,Total
Maryland,142.0,128.0,90.0,122.0,86.0,6,4.5,2003,Total,Hispanic,Total
Maryland,110.0,76.0,69.2,70.0,64.0,6,7.5,2003,Total,Hispanic,Total
Maryland,1089.0,878.0,80.6,857.0,78.7,20,2.3,2003,Total,Total,Total
Maryland,1073.0,710.0,66.2,690.0,64.3,20,2.8,2003,Total,Total,Total
Maryland,265.0,199.0,75.1,187.0,70.4,13,6.3,2003,Women,Total,Total
Maryland,296.0,134.0,45.2,113.0,38.3,20,15.3,2003,Total,Total,16-19
Maryland,328.0,263.0,80.2,237.0,72.2,26,10.0,2003,Total,Total,20-24
Maryland,685.0,592.0,86.5,572.0,83.5,20,3.4,2003,Total,Total,25-34
Maryland,916.0,790.0,86.3,762.0,83.1,29,3.6,2003,Total,Total,35-44
Maryland,760.0,643.0,84.5,625.0,82.2,18,2.8,2003,Total,Total,45-54
Maryland,539.0,373.0,69.2,359.0,66.5,14,3.8,2003,Total,Total,55-64
Maryland,657.0,109.0,16.7,106.0,16.2,3,2.9,2003,Total,Total,Total
Maryland,152.0,66.0,43.3,54.0,36.0,11,16.9,2003,Men,Total,16-19
Maryland,163.0,132.0,80.8,118.0,72.4,14,10.4,2003,Men,Total,20-24
Maryland,329.0,311.0,94.6,302.0,91.7,9,3.0,2003,Men,Total,25-34
Maryland,424.0,395.0,93.1,379.0,89.3,16,4.1,2003,Men,Total,35-44
Maryland,369.0,325.0,88.1,317.0,86.0,8,2.4,2003,Men,Total,45-54
Maryland,263.0,201.0,76.4,193.0,73.4,8,3.9,2003,Men,Total,55-64
Maryland,266.0,61.0,23.1,60.0,22.6,1,2.0,2003,Men,Total,Total
Maryland,144.0,68.0,47.2,59.0,40.8,9,13.7,2003,Women,Total,16-19
Maryland,165.0,131.0,79.6,119.0,72.0,13,9.6,2003,Women,Total,20-24
Maryland,356.0,281.0,79.1,270.0,75.9,11,3.9,2003,Women,Total,25-34
Maryland,492.0,395.0,80.4,383.0,77.8,12,3.1,2003,Women,Total,35-44
Maryland,392.0,318.0,81.1,308.0,78.6,10,3.1,2003,Women,Total,45-54
Maryland,276.0,172.0,62.3,166.0,60.0,6,3.6,2003,Women,Total,55-64
Maryland,391.0,48.0,12.3,46.0,11.8,2,4.2,2003,Women,Total,Total
Maryland,179.0,96.0,53.8,85.0,47.7,11,11.4,2003,Total,White,16-19
Maryland,215.0,181.0,84.0,167.0,77.5,14,7.7,2003,Total,White,20-24
Maryland,425.0,369.0,86.6,356.0,83.7,12,3.4,2003,Total,White,25-34
Maryland,577.0,490.0,84.9,481.0,83.3,10,2.0,2003,Total,White,35-44
Maryland,495.0,422.0,85.4,412.0,83.4,10,2.3,2003,Total,White,45-54
Maryland,376.0,263.0,70.0,253.0,67.4,10,3.7,2003,Total,White,55-64
Maryland,524.0,84.0,16.1,82.0,15.7,2,2.8,2003,Total,White,Total
Maryland,89.0,66.0,74.3,54.0,60.9,12,18.0,2003,Total,Black,20-24
Maryland,197.0,171.0,86.6,165.0,83.6,6,3.5,2003,Total,Black,25-34
Maryland,273.0,243.0,89.3,226.0,83.0,17,7.1,2003,Total,Black,35-44
Maryland,216.0,178.0,82.4,171.0,79.3,7,3.7,2003,Total,Black,45-54
Maryland,131.0,83.0,63.5,80.0,61.0,3,4.0,2003,Total,Black,55-64
Maryland,53.0,46.0,86.6,44.0,83.7,2,3.3,2003,Total,Asian,35-44
Maryland,92.0,78.0,85.2,75.0,81.5,3,4.3,2003,Total,Hispanic,25-34
Maryland,58.0,50.0,86.3,48.0,83.1,2,3.7,2003,Total,Hispanic,35-44
Massachusetts,5028.0,3416.0,67.9,3217.0,64.0,198,5.8,2003,Total,Total,Total
Massachusetts,2390.0,1787.0,74.8,1672.0,70.0,114,6.4,2003,Men,Total,Total
Massachusetts,2639.0,1629.0,61.7,1545.0,58.5,84,5.2,2003,Women,Total,Total
Massachusetts,4480.0,3065.0,68.4,2899.0,64.7,166,5.4,2003,Total,White,Total
Massachusetts,2131.0,1608.0,75.4,1509.0,70.8,99,6.1,2003,Total,White,Total
Massachusetts,2349.0,1458.0,62.1,1390.0,59.2,68,4.6,2003,Total,White,Total
Massachusetts,305.0,191.0,62.5,168.0,54.9,23,12.1,2003,Total,Black,Total
Massachusetts,140.0,92.0,65.2,82.0,58.2,10,10.8,2003,Total,Black,Total
Massachusetts,165.0,99.0,60.2,86.0,52.2,13,13.2,2003,Total,Black,Total
Massachusetts,194.0,128.0,65.9,120.0,62.0,7,5.9,2003,Total,Asian,Total
Massachusetts,92.0,68.0,73.9,64.0,69.2,4,6.3,2003,Total,Asian,Total
Massachusetts,101.0,59.0,58.6,56.0,55.5,3,5.4,2003,Total,Asian,Total
Massachusetts,317.0,222.0,69.9,198.0,62.5,23,10.6,2003,Total,Hispanic,Total
Massachusetts,157.0,122.0,77.9,107.0,68.6,15,11.9,2003,Total,Hispanic,Total
Massachusetts,161.0,100.0,62.1,91.0,56.5,9,8.9,2003,Total,Hispanic,Total
Massachusetts,1295.0,1027.0,79.3,980.0,75.7,47,4.6,2003,Total,Total,Total
Massachusetts,1249.0,812.0,65.1,782.0,62.6,31,3.8,2003,Total,Total,Total
Massachusetts,320.0,215.0,67.3,198.0,62.0,17,7.9,2003,Women,Total,Total
Massachusetts,328.0,150.0,45.8,126.0,38.4,24,16.0,2003,Total,Total,16-19
Massachusetts,418.0,310.0,74.1,281.0,67.3,28,9.2,2003,Total,Total,20-24
Massachusetts,906.0,773.0,85.3,732.0,80.8,41,5.3,2003,Total,Total,25-34
Massachusetts,1019.0,879.0,86.3,835.0,81.9,44,5.0,2003,Total,Total,35-44
Massachusetts,904.0,763.0,84.4,730.0,80.7,33,4.3,2003,Total,Total,45-54
Massachusetts,622.0,425.0,68.4,401.0,64.5,24,5.7,2003,Total,Total,55-64
Massachusetts,832.0,116.0,13.9,113.0,13.6,3,2.5,2003,Total,Total,Total
Massachusetts,157.0,70.0,44.6,57.0,36.2,13,18.8,2003,Men,Total,16-19
Massachusetts,205.0,158.0,77.0,140.0,68.3,18,11.3,2003,Men,Total,20-24
Massachusetts,444.0,408.0,92.0,383.0,86.3,25,6.2,2003,Men,Total,25-34
Massachusetts,506.0,472.0,93.3,445.0,88.0,26,5.6,2003,Men,Total,35-44
Massachusetts,450.0,398.0,88.5,382.0,84.9,16,4.1,2003,Men,Total,45-54
Massachusetts,305.0,220.0,72.1,206.0,67.5,14,6.5,2003,Men,Total,55-64
Massachusetts,324.0,61.0,18.8,60.0,18.4,1,1.9,2003,Men,Total,Total
Massachusetts,172.0,80.0,46.8,70.0,40.5,11,13.6,2003,Women,Total,16-19
Massachusetts,213.0,152.0,71.4,141.0,66.4,11,7.0,2003,Women,Total,20-24
Massachusetts,462.0,364.0,78.9,348.0,75.4,16,4.3,2003,Women,Total,25-34
Massachusetts,513.0,407.0,79.3,390.0,75.9,18,4.4,2003,Women,Total,35-44
Massachusetts,454.0,365.0,80.3,348.0,76.6,17,4.6,2003,Women,Total,45-54
Massachusetts,316.0,205.0,64.8,195.0,61.5,10,5.0,2003,Women,Total,55-64
Massachusetts,508.0,55.0,10.9,53.0,10.5,2,3.2,2003,Women,Total,Total
Massachusetts,272.0,134.0,49.3,116.0,42.4,19,13.9,2003,Total,White,16-19
Massachusetts,360.0,276.0,76.7,252.0,69.8,25,8.9,2003,Total,White,20-24
Massachusetts,760.0,657.0,86.4,625.0,82.2,32,4.9,2003,Total,White,25-34
Massachusetts,917.0,796.0,86.8,759.0,82.8,37,4.6,2003,Total,White,35-44
Massachusetts,825.0,698.0,84.5,668.0,81.0,30,4.3,2003,Total,White,45-54
Massachusetts,571.0,393.0,69.0,372.0,65.2,22,5.5,2003,Total,White,55-64
Massachusetts,775.0,110.0,14.2,108.0,13.9,3,2.3,2003,Total,White,Total
Massachusetts,74.0,58.0,78.2,52.0,70.0,6,10.5,2003,Total,Black,25-34
Massachusetts,58.0,45.0,78.6,40.0,68.5,6,12.9,2003,Total,Black,35-44
Massachusetts,45.0,36.0,78.9,34.0,74.8,2,5.2,2003,Total,Black,45-54
Massachusetts,61.0,49.0,79.5,46.0,75.2,3,5.5,2003,Total,Asian,25-34
Massachusetts,37.0,31.0,84.7,30.0,81.4,1,3.9,2003,Total,Asian,35-44
Massachusetts,45.0,31.0,68.6,25.0,54.9,6,20.0,2003,Total,Hispanic,20-24
Massachusetts,93.0,78.0,83.8,72.0,77.4,6,7.6,2003,Total,Hispanic,25-34
Massachusetts,69.0,59.0,85.3,54.0,77.1,6,9.5,2003,Total,Hispanic,35-44
Massachusetts,43.0,31.0,72.2,29.0,67.7,2,6.3,2003,Total,Hispanic,45-54
Michigan,7706.0,5042.0,65.4,4674.0,60.7,368,7.3,2003,Total,Total,Total
Michigan,3712.0,2680.0,72.2,2462.0,66.3,218,8.1,2003,Men,Total,Total
Michigan,3994.0,2362.0,59.1,2212.0,55.4,150,6.4,2003,Women,Total,Total
Michigan,6417.0,4256.0,66.3,3977.0,62.0,279,6.6,2003,Total,White,Total
Michigan,3125.0,2299.0,73.6,2130.0,68.2,169,7.3,2003,Total,White,Total
Michigan,3293.0,1957.0,59.4,1847.0,56.1,110,5.6,2003,Total,White,Total
Michigan,1001.0,594.0,59.3,519.0,51.9,75,12.6,2003,Total,Black,Total
Michigan,444.0,275.0,62.0,237.0,53.3,39,14.1,2003,Total,Black,Total
Michigan,557.0,318.0,57.1,282.0,50.7,36,11.2,2003,Total,Black,Total
Michigan,157.0,106.0,67.5,101.0,64.5,5,4.4,2003,Total,Asian,Total
Michigan,80.0,61.0,76.3,57.0,72.0,3,5.6,2003,Total,Asian,Total
Michigan,77.0,45.0,58.4,44.0,56.8,1,2.8,2003,Total,Asian,Total
Michigan,229.0,161.0,70.1,146.0,63.5,15,9.4,2003,Total,Hispanic,Total
Michigan,130.0,105.0,80.5,95.0,72.7,10,9.6,2003,Total,Hispanic,Total
Michigan,99.0,56.0,56.5,51.0,51.4,5,9.0,2003,Total,Hispanic,Total
Michigan,2071.0,1549.0,74.8,1474.0,71.2,75,4.8,2003,Total,Total,Total
Michigan,1985.0,1177.0,59.3,1129.0,56.9,48,4.1,2003,Total,Total,Total
Michigan,496.0,340.0,68.5,308.0,62.2,32,9.3,2003,Women,Total,Total
Michigan,589.0,307.0,52.1,253.0,43.0,54,17.5,2003,Total,Total,16-19
Michigan,736.0,580.0,78.8,524.0,71.2,56,9.6,2003,Total,Total,20-24
Michigan,1249.0,1028.0,82.3,948.0,75.9,80,7.8,2003,Total,Total,25-34
Michigan,1498.0,1239.0,82.7,1160.0,77.5,79,6.4,2003,Total,Total,35-44
Michigan,1464.0,1179.0,80.6,1115.0,76.1,65,5.5,2003,Total,Total,45-54
Michigan,993.0,573.0,57.8,545.0,54.9,29,5.0,2003,Total,Total,55-64
Michigan,1177.0,135.0,11.5,129.0,11.0,6,4.3,2003,Total,Total,Total
Michigan,298.0,154.0,51.7,125.0,41.9,29,19.0,2003,Men,Total,16-19
Michigan,375.0,309.0,82.2,275.0,73.2,34,10.9,2003,Men,Total,20-24
Michigan,608.0,557.0,91.5,506.0,83.2,51,9.1,2003,Men,Total,25-34
Michigan,736.0,671.0,91.1,627.0,85.1,44,6.6,2003,Men,Total,35-44
Michigan,722.0,613.0,84.8,570.0,78.9,43,6.9,2003,Men,Total,45-54
Michigan,481.0,300.0,62.4,287.0,59.6,14,4.5,2003,Men,Total,55-64
Michigan,491.0,77.0,15.6,72.0,14.8,4,5.4,2003,Men,Total,Total
Michigan,292.0,153.0,52.5,129.0,44.1,25,16.1,2003,Women,Total,16-19
Michigan,361.0,271.0,75.2,249.0,69.2,22,8.1,2003,Women,Total,20-24
Michigan,640.0,471.0,73.6,441.0,68.9,30,6.3,2003,Women,Total,25-34
Michigan,761.0,568.0,74.7,533.0,70.0,35,6.2,2003,Women,Total,35-44
Michigan,742.0,567.0,76.4,545.0,73.4,22,3.9,2003,Women,Total,45-54
Michigan,511.0,273.0,53.4,258.0,50.4,15,5.5,2003,Women,Total,55-64
Michigan,687.0,59.0,8.5,57.0,8.3,2,2.9,2003,Women,Total,Total
Michigan,473.0,264.0,55.8,225.0,47.6,39,14.8,2003,Total,White,16-19
Michigan,589.0,483.0,82.0,440.0,74.7,43,8.9,2003,Total,White,20-24
Michigan,967.0,804.0,83.1,750.0,77.5,55,6.8,2003,Total,White,25-34
Michigan,1258.0,1052.0,83.6,993.0,78.9,59,5.6,2003,Total,White,35-44
Michigan,1234.0,1026.0,83.1,972.0,78.8,53,5.2,2003,Total,White,45-54
Michigan,854.0,506.0,59.3,481.0,56.4,25,4.9,2003,Total,White,55-64
Michigan,1041.0,120.0,11.6,115.0,11.1,5,4.3,2003,Total,White,Total
Michigan,89.0,29.0,32.3,18.0,19.9,11,38.5,2003,Total,Black,16-19
Michigan,110.0,74.0,67.6,64.0,58.2,10,13.9,2003,Total,Black,20-24
Michigan,200.0,161.0,80.2,140.0,69.8,21,12.9,2003,Total,Black,25-34
Michigan,190.0,148.0,77.8,129.0,67.9,19,12.8,2003,Total,Black,35-44
Michigan,184.0,119.0,64.5,108.0,59.0,10,8.6,2003,Total,Black,45-54
Michigan,110.0,51.0,46.1,48.0,43.5,3,5.7,2003,Total,Black,55-64
Michigan,45.0,35.0,77.5,33.0,73.0,2,5.8,2003,Total,Asian,25-34
Michigan,63.0,50.0,78.8,46.0,72.5,4,8.0,2003,Total,Hispanic,25-34
Michigan,52.0,46.0,89.5,44.0,84.7,3,5.4,2003,Total,Hispanic,35-44
Minnesota,3896.0,2923.0,75.0,2778.0,71.3,145,5.0,2003,Total,Total,Total
Minnesota,1911.0,1536.0,80.4,1448.0,75.8,88,5.7,2003,Men,Total,Total
Minnesota,1985.0,1387.0,69.9,1330.0,67.0,57,4.1,2003,Women,Total,Total
Minnesota,3581.0,2702.0,75.4,2579.0,72.0,123,4.6,2003,Total,White,Total
Minnesota,1762.0,1419.0,80.5,1341.0,76.1,78,5.5,2003,Total,White,Total
Minnesota,1819.0,1283.0,70.5,1238.0,68.1,45,3.5,2003,Total,White,Total
Minnesota,124.0,92.0,74.4,83.0,66.4,10,10.7,2003,Total,Black,Total
Minnesota,62.0,49.0,77.9,46.0,73.2,3,6.1,2003,Total,Black,Total
Minnesota,127.0,90.0,71.1,83.0,65.5,7,7.8,2003,Total,Asian,Total
Minnesota,60.0,49.0,82.6,45.0,74.6,5,9.7,2003,Total,Asian,Total
Minnesota,102.0,84.0,82.5,80.0,77.9,5,5.6,2003,Total,Hispanic,Total
Minnesota,59.0,53.0,89.5,50.0,84.4,3,5.6,2003,Total,Hispanic,Total
Minnesota,1143.0,954.0,83.5,917.0,80.2,37,3.9,2003,Total,Total,Total
Minnesota,1107.0,802.0,72.4,781.0,70.6,21,2.6,2003,Total,Total,Total
Minnesota,165.0,127.0,77.4,119.0,72.6,8,6.2,2003,Women,Total,Total
Minnesota,299.0,179.0,59.8,154.0,51.5,25,13.9,2003,Total,Total,16-19
Minnesota,381.0,328.0,86.1,305.0,80.0,23,7.1,2003,Total,Total,20-24
Minnesota,673.0,595.0,88.4,562.0,83.5,33,5.6,2003,Total,Total,25-34
Minnesota,768.0,697.0,90.7,674.0,87.7,23,3.3,2003,Total,Total,35-44
Minnesota,802.0,719.0,89.7,692.0,86.4,26,3.7,2003,Total,Total,45-54
Minnesota,453.0,325.0,71.9,313.0,69.2,12,3.7,2003,Total,Total,55-64
Minnesota,520.0,81.0,15.5,78.0,15.0,2,2.9,2003,Total,Total,Total
Minnesota,145.0,85.0,58.5,71.0,49.1,14,16.0,2003,Men,Total,16-19
Minnesota,191.0,171.0,89.9,156.0,81.6,16,9.2,2003,Men,Total,20-24
Minnesota,337.0,316.0,93.6,295.0,87.6,20,6.4,2003,Men,Total,25-34
Minnesota,393.0,378.0,96.0,363.0,92.4,14,3.8,2003,Men,Total,35-44
Minnesota,400.0,376.0,93.8,361.0,90.3,14,3.8,2003,Men,Total,45-54
Minnesota,216.0,166.0,76.6,157.0,72.4,9,5.5,2003,Men,Total,55-64
Minnesota,153.0,94.0,61.1,82.0,53.8,11,12.0,2003,Women,Total,16-19
Minnesota,191.0,157.0,82.4,149.0,78.4,8,4.9,2003,Women,Total,20-24
Minnesota,336.0,279.0,83.1,266.0,79.2,13,4.6,2003,Women,Total,25-34
Minnesota,375.0,319.0,85.1,310.0,82.7,9,2.8,2003,Women,Total,35-44
Minnesota,401.0,343.0,85.5,331.0,82.5,12,3.6,2003,Women,Total,45-54
Minnesota,236.0,160.0,67.5,157.0,66.3,3,1.9,2003,Women,Total,55-64
Minnesota,266.0,164.0,61.6,143.0,53.9,21,12.5,2003,Total,White,16-19
Minnesota,335.0,294.0,87.9,274.0,82.0,20,6.7,2003,Total,White,20-24
Minnesota,585.0,525.0,89.7,500.0,85.4,25,4.8,2003,Total,White,25-34
Minnesota,698.0,638.0,91.3,618.0,88.5,20,3.1,2003,Total,White,35-44
Minnesota,759.0,684.0,90.1,660.0,86.9,24,3.5,2003,Total,White,45-54
Minnesota,435.0,317.0,72.9,305.0,70.2,12,3.7,2003,Total,White,55-64
Minnesota,504.0,80.0,15.9,78.0,15.5,2,2.5,2003,Total,White,Total
Mississippi,2138.0,1312.0,61.4,1229.0,57.5,83,6.3,2003,Total,Total,Total
Mississippi,1003.0,691.0,68.9,649.0,64.7,42,6.0,2003,Men,Total,Total
Mississippi,1135.0,621.0,54.7,580.0,51.1,41,6.7,2003,Women,Total,Total
Mississippi,1378.0,855.0,62.1,822.0,59.7,33,3.8,2003,Total,White,Total
Mississippi,667.0,478.0,71.7,459.0,68.9,19,4.0,2003,Total,White,Total
Mississippi,711.0,377.0,53.0,363.0,51.0,14,3.7,2003,Total,White,Total
Mississippi,731.0,436.0,59.6,388.0,53.1,48,11.1,2003,Total,Black,Total
Mississippi,324.0,205.0,63.3,183.0,56.4,22,10.8,2003,Total,Black,Total
Mississippi,407.0,231.0,56.8,205.0,50.4,26,11.2,2003,Total,Black,Total
Mississippi,573.0,424.0,74.1,407.0,71.1,17,4.0,2003,Total,Total,Total
Mississippi,549.0,334.0,60.7,322.0,58.6,12,3.6,2003,Total,Total,Total
Mississippi,167.0,109.0,65.2,97.0,58.3,12,10.6,2003,Women,Total,Total
Mississippi,179.0,60.0,33.4,50.0,27.9,10,16.3,2003,Total,Total,16-19
Mississippi,198.0,129.0,65.0,110.0,55.6,19,14.5,2003,Total,Total,20-24
Mississippi,368.0,296.0,80.6,279.0,75.8,18,6.0,2003,Total,Total,25-34
Mississippi,417.0,332.0,79.6,318.0,76.2,14,4.3,2003,Total,Total,35-44
Mississippi,382.0,290.0,75.9,278.0,72.8,12,4.1,2003,Total,Total,45-54
Mississippi,273.0,152.0,55.8,144.0,52.6,9,5.6,2003,Total,Total,55-64
Mississippi,321.0,53.0,16.5,51.0,15.8,2,4.3,2003,Total,Total,Total
Mississippi,87.0,30.0,34.9,25.0,29.3,5,16.1,2003,Men,Total,16-19
Mississippi,96.0,73.0,75.9,64.0,66.5,9,12.4,2003,Men,Total,20-24
Mississippi,177.0,157.0,88.6,148.0,83.3,9,6.0,2003,Men,Total,25-34
Mississippi,199.0,172.0,86.6,164.0,82.6,8,4.6,2003,Men,Total,35-44
Mississippi,187.0,152.0,81.2,146.0,78.2,6,3.7,2003,Men,Total,45-54
Mississippi,126.0,77.0,60.7,73.0,57.5,4,5.3,2003,Men,Total,55-64
Mississippi,130.0,30.0,22.7,29.0,22.2,1,2.5,2003,Men,Total,Total
Mississippi,93.0,30.0,32.0,25.0,26.6,5,16.6,2003,Women,Total,16-19
Mississippi,102.0,56.0,54.7,46.0,45.2,10,17.2,2003,Women,Total,20-24
Mississippi,191.0,139.0,73.0,131.0,68.7,8,5.9,2003,Women,Total,25-34
Mississippi,219.0,160.0,73.3,154.0,70.4,6,3.9,2003,Women,Total,35-44
Mississippi,195.0,138.0,70.8,131.0,67.5,6,4.6,2003,Women,Total,45-54
Mississippi,146.0,75.0,51.6,71.0,48.5,4,6.0,2003,Women,Total,55-64
Mississippi,191.0,23.0,12.2,22.0,11.4,2,6.6,2003,Women,Total,Total
